positionId,positionName,committeeId,committeeName,schoolId,schoolName
240,Iraq,8,"UN High Commissioner for Refugees",32,"Hopkins School"
553,"Ad Hoc – 9",39,"Ad Hoc",58,"Hunter College High School"
572,"Ahmed Ben Bella",40,"Algerian War (1959)",58,"Hunter College High School"
435,"Prince Oyama Iwao",35,"Empire of Japan",58,"Hunter College High School"
450,"General Ma Anliang/Ma An-liang",34,"Qing Empire",58,"Hunter College High School"
497,"Augusto Echeverria",30,Sandinistas,58,"Hunter College High School"
473,"Alexander Debayle Portacerro",32,"Somoza Government",58,"Hunter College High School"
483,"Vladimir Shubin - Economic Attache",31,"Soviet Embassy Mangua",58,"Hunter College High School"
538,"Sir Owen Tudor",37,"The House of Lancaster",58,"Hunter College High School"
551,"Ad Hoc – 7",39,"Ad Hoc",56,"King Philip Regional High School"
31,Niger,2,"African Union",56,"King Philip Regional High School"
4,Botswana,2,"African Union",56,"King Philip Regional High School"
564,"Mohamed Khider",40,"Algerian War (1959)",56,"King Philip Regional High School"
333,Algeria,3,"Arab League",56,"King Philip Regional High School"
347,Qatar,3,"Arab League",56,"King Philip Regional High School"
903,"Manuel Serra (Civil Society)",17,"Carnation Revolution",56,"King Philip Regional High School"
901,"Francisco de Sá Carneiro (Civil Society)",17,"Carnation Revolution",56,"King Philip Regional High School"
439,"Enomoto Takeaki",35,"Empire of Japan",56,"King Philip Regional High School"
736,"Mustafa İsmet İnönü (Prime Minister)",42,"Turkish Unification",56,"King Philip Regional High School"
754,"Mehmet Şükrü Saracoğlu (Helped found the Turkish Central Bank)",42,"Turkish Unification",56,"King Philip Regional High School"
47,China,5,"Disarmament and International Security Committee",36,"King School"
60,"El Salvador",5,"Disarmament and International Security Committee",36,"King School"
98,Serbia,6,"Economic and Social Council",36,"King School"
105,"Costa Rica",6,"Economic and Social Council",36,"King School"
437,"Empress Shoken",35,"Empire of Japan",36,"King School"
153,"South Africa",41,"GA Plenary",36,"King School"
132,France,41,"GA Plenary",36,"King School"
601,Tunisia,44,"ICC (Assembly of Parties to the Rome Statute",36,"King School"
618,"El Salvador",44,"ICC (Assembly of Parties to the Rome Statute",36,"King School"
918,"Klængur Einarsson - Western Quarter (Sturlungar Clan)",20,"Icelandic Althing, 1262",36,"King School"
904,"Egill Kársson - Northern Quarter (Ásbirningar Clan)",20,"Icelandic Althing, 1262",36,"King School"
576,UK,10,"International Olympic Committee Rio (2016)",36,"King School"
593,Portugal,10,"International Olympic Committee Rio (2016)",36,"King School"
690,"Hedayatollah Matin-Daftari",19,"Iranian Constitutional Revolution",36,"King School"
698,"Mohammad Tavasoli",19,"Iranian Constitutional Revolution",36,"King School"
641,"Choe Hwi",13,"Korean Bilateral Talks",36,"King School"
676,"Alejandro Ortiz (PODEMOS)",14,"Plurinational Legislative Assembly of Bolivia",36,"King School"
451,"Li Hanzhang/Li Han-chang, Viceroy of Liangguang",34,"Qing Empire",36,"King School"
501,"Pedro Joaquin Chamorro Cardenal",30,Sandinistas,36,"King School"
480,"Elena Bunin - Management Counselor",31,"Soviet Embassy Mangua",36,"King School"
878,Senegal,4,"UN Development Program",36,"King School"
863,India,4,"UN Development Program",36,"King School"
429,"Soh Jaipil",35,"Empire of Japan",30,"Lexington High School"
146,"Argentina ",41,"GA Plenary",30,"Lexington High School"
152,Nigeria,41,"GA Plenary",30,"Lexington High School"
695,"Ali Khameini",19,"Iranian Constitutional Revolution",30,"Lexington High School"
669,"Facundo Herrera (MAS)",14,"Plurinational Legislative Assembly of Bolivia",30,"Lexington High School"
667,"Juliana Medina (MAS)",14,"Plurinational Legislative Assembly of Bolivia",30,"Lexington High School"
493,"Violeta Chamorro",30,Sandinistas,30,"Lexington High School"
530,"John Talbot, 2nd Earl of Shrewsbury",37,"The House of Lancaster",30,"Lexington High School"
854,Chile,4,"UN Development Program",30,"Lexington High School"
862,Honduras,4,"UN Development Program",30,"Lexington High School"
193,Argentina,7,"Environmental Assembly",18,"Liceo Farnesina ( The Rimun Group)"
183,"Chile ",7,"Environmental Assembly",18,"Liceo Farnesina ( The Rimun Group)"
317,Hungary,25,"European Union",18,"Liceo Farnesina ( The Rimun Group)"
326,Portugal,25,"European Union",18,"Liceo Farnesina ( The Rimun Group)"
917,"Ísleifur Runólfsson - Western Quarter (Sturlungar Clan)",20,"Icelandic Althing, 1262",18,"Liceo Farnesina ( The Rimun Group)"
926,"Páll Einarsson - Southern Quarter (Haukdælir Clan)",20,"Icelandic Althing, 1262",18,"Liceo Farnesina ( The Rimun Group)"
682,"Morteza Motahari",19,"Iranian Constitutional Revolution",18,"Liceo Farnesina ( The Rimun Group)"
360,Pakistan,23,"Legal (Sixth Committee)",18,"Liceo Farnesina ( The Rimun Group)"
374,"Libya ",23,"Legal (Sixth Committee)",18,"Liceo Farnesina ( The Rimun Group)"
835,"New Zealand",43,"Pacific Islands Forum (2018)",18,"Liceo Farnesina ( The Rimun Group)"
295,Bolivia,24,"Security Council",18,"Liceo Farnesina ( The Rimun Group)"
290,"United States ",24,"Security Council",18,"Liceo Farnesina ( The Rimun Group)"
634,"Martin Engel",12,"Tammany Hall under Boss Murphy",18,"Liceo Farnesina ( The Rimun Group)"
638,"Barbara Porges",12,"Tammany Hall under Boss Murphy",18,"Liceo Farnesina ( The Rimun Group)"
516,"William Hastings, 1st Baron of Hastings",38,"The House of York",18,"Liceo Farnesina ( The Rimun Group)"
245,Poland,8,"UN High Commissioner for Refugees",18,"Liceo Farnesina ( The Rimun Group)"
246,"Republic of Korea",8,"UN High Commissioner for Refugees",18,"Liceo Farnesina ( The Rimun Group)"
418,"Republic of Korea ",22,"UN Human Rights Council",18,"Liceo Farnesina ( The Rimun Group)"
406,Egypt,22,"UN Human Rights Council",18,"Liceo Farnesina ( The Rimun Group)"
197,Nepal,26,"UN Women",18,"Liceo Farnesina ( The Rimun Group)"
201,Uruguay,26,"UN Women",18,"Liceo Farnesina ( The Rimun Group)"
282,Italy,27,"World Health Organization",18,"Liceo Farnesina ( The Rimun Group)"
269,Malaysia,27,"World Health Organization",18,"Liceo Farnesina ( The Rimun Group)"
558,"Ad Hoc – 14",39,"Ad Hoc",62,"Lincoln School"
18,Ghana,2,"African Union",62,"Lincoln School"
38,Sudan,2,"African Union",62,"Lincoln School"
570,"Bachir al-Ibrahimi",40,"Algerian War (1959)",62,"Lincoln School"
340,Kuwait,3,"Arab League",62,"Lincoln School"
338,Iraq,3,"Arab League",62,"Lincoln School"
827,"Dwight Morrow (Politician and Diplomat)",9,"Bucareli Agreement (1923)",62,"Lincoln School"
898,"Mário Alberto Nobre Lopes Soares (Civil Society)",17,"Carnation Revolution",62,"Lincoln School"
51,India,5,"Disarmament and International Security Committee",62,"Lincoln School"
56,Mexico,5,"Disarmament and International Security Committee",62,"Lincoln School"
110,India,6,"Economic and Social Council",62,"Lincoln School"
789,"Mathew Nyashanu (ZANU-PF)",21,"Zimbabwe House of Assembly",62,"Lincoln School"
688,"Bahram Afzali",19,"Iranian Constitutional Revolution",24,Meridian
686,"Karim Sanjabi",19,"Iranian Constitutional Revolution",24,Meridian
373,"South Sudan",23,"Legal (Sixth Committee)",24,Meridian
379,Uganda,23,"Legal (Sixth Committee)",24,Meridian
633,"Tim Sullivan",12,"Tammany Hall under Boss Murphy",24,Meridian
625,"Thomas H. Cullen",12,"Tammany Hall under Boss Murphy",24,Meridian
533,"James Tuchet, 5th Baron Audley",37,"The House of Lancaster",24,Meridian
858,Gabon,4,"UN Development Program",24,Meridian
247,Russia,8,"UN High Commissioner for Refugees",24,Meridian
59,Honduras,5,"Disarmament and International Security Committee",41,"Milford High School"
70,Egypt,5,"Disarmament and International Security Committee",41,"Milford High School"
107,Israel,6,"Economic and Social Council",41,"Milford High School"
149,Thailand,41,"GA Plenary",41,"Milford High School"
156,Pakistan,41,"GA Plenary",41,"Milford High School"
590,India,10,"International Olympic Committee Rio (2016)",41,"Milford High School"
659,"Jeong Kyeong-doo",13,"Korean Bilateral Talks",41,"Milford High School"
642,"Kim Yong-chol",13,"Korean Bilateral Talks",41,"Milford High School"
499,"Jose Acosta",30,Sandinistas,41,"Milford High School"
476,"Georgi Bolshakov - Press Attache",31,"Soviet Embassy Mangua",41,"Milford High School"
248,Somalia,8,"UN High Commissioner for Refugees",41,"Milford High School"
397,Australia,22,"UN Human Rights Council",41,"Milford High School"
66,Sudan,5,"Disarmament and International Security Committee",37,"Millbrook School"
82,Netherlands,5,"Disarmament and International Security Committee",37,"Millbrook School"
113,Thailand,6,"Economic and Social Council",37,"Millbrook School"
119,Spain,6,"Economic and Social Council",37,"Millbrook School"
131,India,41,"GA Plenary",37,"Millbrook School"
128,Japan,41,"GA Plenary",37,"Millbrook School"
657,"Song Min-soon",13,"Korean Bilateral Talks",37,"Millbrook School"
660,"Cho Yoon-je",13,"Korean Bilateral Talks",37,"Millbrook School"
494,"Fernando Cardenal Martinez",30,Sandinistas,37,"Millbrook School"
477,"Anatoly Dobrynin – Ambassador to the United States",31,"Soviet Embassy Mangua",37,"Millbrook School"
885,"United States of America",4,"UN Development Program",37,"Millbrook School"
881,Turkey,4,"UN Development Program",37,"Millbrook School"
46,US,5,"Disarmament and International Security Committee",35,"Montclair Kimberley Academy"
62,Chile,5,"Disarmament and International Security Committee",35,"Montclair Kimberley Academy"
104,Mexico,6,"Economic and Social Council",35,"Montclair Kimberley Academy"
87,Namibia,6,"Economic and Social Council",35,"Montclair Kimberley Academy"
166,China,7,"Environmental Assembly",35,"Montclair Kimberley Academy"
170,Australia,7,"Environmental Assembly",35,"Montclair Kimberley Academy"
320,Latvia,25,"European Union",35,"Montclair Kimberley Academy"
314,France,25,"European Union",35,"Montclair Kimberley Academy"
165,Iraq,41,"GA Plenary",35,"Montclair Kimberley Academy"
148,Belgium,41,"GA Plenary",35,"Montclair Kimberley Academy"
577,Russia,10,"International Olympic Committee Rio (2016)",35,"Montclair Kimberley Academy"
589,"South Africa",10,"International Olympic Committee Rio (2016)",35,"Montclair Kimberley Academy"
665,"Vicente Ortiz (MAS)",14,"Plurinational Legislative Assembly of Bolivia",35,"Montclair Kimberley Academy"
670,"Ricardo Pereyra (MAS)",14,"Plurinational Legislative Assembly of Bolivia",35,"Montclair Kimberley Academy"
875,Peru,4,"UN Development Program",35,"Montclair Kimberley Academy"
859,Greece,4,"UN Development Program",35,"Montclair Kimberley Academy"
24,Madagascar,2,"African Union",49,"NYC iSchool"
23,Libya,2,"African Union",49,"NYC iSchool"
562,"Mostefa Lacheraf",40,"Algerian War (1959)",49,"NYC iSchool"
141,Indonesia,41,"GA Plenary",49,"NYC iSchool"
135,Canada,41,"GA Plenary",49,"NYC iSchool"
581,Spain,10,"International Olympic Committee Rio (2016)",49,"NYC iSchool"
643,"Ri Yong-gil",13,"Korean Bilateral Talks",49,"NYC iSchool"
652,"Song Young-moo",13,"Korean Bilateral Talks",49,"NYC iSchool"
512,"John Price - Public Affairs Officer",29,"US Embassy Mangua",49,"NYC iSchool"
17,Gambia,2,"African Union",42,"Nauset Regional High School"
52,Pakistan,5,"Disarmament and International Security Committee",42,"Nauset Regional High School"
81,Belgium,5,"Disarmament and International Security Committee",42,"Nauset Regional High School"
99,Sweden,6,"Economic and Social Council",42,"Nauset Regional High School"
100,Paraguay,6,"Economic and Social Council",42,"Nauset Regional High School"
176,"Costa Rica",7,"Environmental Assembly",42,"Nauset Regional High School"
168,Japan,7,"Environmental Assembly",42,"Nauset Regional High School"
319,Italy,25,"European Union",42,"Nauset Regional High School"
308,Croatia,25,"European Union",42,"Nauset Regional High School"
733,"Vieno Simonen - Minister of Social Affairs",18,"Finnish Cabinet during the ""Note Crisis"", 1961",42,"Nauset Regional High School"
159,Venezuela,41,"GA Plenary",42,"Nauset Regional High School"
127,China,41,"GA Plenary",42,"Nauset Regional High School"
591,UAE,10,"International Olympic Committee Rio (2016)",42,"Nauset Regional High School"
579,Japan,10,"International Olympic Committee Rio (2016)",42,"Nauset Regional High School"
661,"Im Jong-seok",13,"Korean Bilateral Talks",42,"Nauset Regional High School"
650,"Pak Yong-sik",13,"Korean Bilateral Talks",42,"Nauset Regional High School"
377,Somalia,23,"Legal (Sixth Committee)",42,"Nauset Regional High School"
386,Romania,23,"Legal (Sixth Committee)",42,"Nauset Regional High School"
408,Germany,22,"UN Human Rights Council",42,"Nauset Regional High School"
554,"Ad Hoc – 10",39,"Ad Hoc",39,"New Canaan High School"
565,"Mohamed Boudiaf",40,"Algerian War (1959)",39,"New Canaan High School"
73,Afghanistan,5,"Disarmament and International Security Committee",39,"New Canaan High School"
72,Syria,5,"Disarmament and International Security Committee",39,"New Canaan High School"
97,Russia,6,"Economic and Social Council",39,"New Canaan High School"
121,Myanmar,6,"Economic and Social Council",39,"New Canaan High School"
444,"Okuma Shigenobu",35,"Empire of Japan",39,"New Canaan High School"
722,"Pauli Lehtosalo - Minister of Justice",18,"Finnish Cabinet during the ""Note Crisis"", 1961",39,"New Canaan High School"
163,"Syria ",41,"GA Plenary",39,"New Canaan High School"
138,Australia,41,"GA Plenary",39,"New Canaan High School"
925,"Sigvarður Sigvarðursson - Southern Quarter (Haukdælir Clan)",20,"Icelandic Althing, 1262",39,"New Canaan High School"
575,France,10,"International Olympic Committee Rio (2016)",39,"New Canaan High School"
592,Turkey,10,"International Olympic Committee Rio (2016)",39,"New Canaan High School"
648,"Ri Myong-su",13,"Korean Bilateral Talks",39,"New Canaan High School"
647,"Ri Su-yong",13,"Korean Bilateral Talks",39,"New Canaan High School"
452,"Yang Changjun/Yang Ch'ang-chün, Viceroy of Shaan-Gan",34,"Qing Empire",39,"New Canaan High School"
500,"Maria Roberto",30,Sandinistas,39,"New Canaan High School"
470,"Roberto Debayle Sacasa",32,"Somoza Government",39,"New Canaan High School"
485,"Andrei Gromyko – Foreign Minister",31,"Soviet Embassy Mangua",39,"New Canaan High School"
534,"Elizabeth Woodville",37,"The House of Lancaster",39,"New Canaan High School"
526,"Edmund, Earl of Rutland",38,"The House of York",39,"New Canaan High School"
873,Norway,4,"UN Development Program",39,"New Canaan High School"
868,Kenya,4,"UN Development Program",39,"New Canaan High School"
513,"Eva Thomas - Management Counselor",29,"US Embassy Mangua",39,"New Canaan High School"
555,"Ad Hoc – 11",39,"Ad Hoc",2,"New York City Lab School"
820,"Thomas W. Lamont (American Banker/Head Negotiator representing ICBM loan holders)",9,"Bucareli Agreement (1923)",2,"New York City Lab School"
528,"Cecily Neville, Duchess of York",38,"The House of York",2,"New York City Lab School"
747,"Kara Fatma (Female decorated Turkish military leader and soldier)",42,"Turkish Unification",2,"New York City Lab School"
750,"Halide Edip Adıvar (Past corporeal and sargeant in the Turkish nationalist army)",42,"Turkish Unification",2,"New York City Lab School"
205,"Dominican Republic",26,"UN Women",2,"New York City Lab School"
206,"Guatemala ",26,"UN Women",2,"New York City Lab School"
509,"Julia White - Commercial Attache",29,"US Embassy Mangua",2,"New York City Lab School"
288,Singapore,27,"World Health Organization",2,"New York City Lab School"
806,"Masango Matambanadzo (NPF)",21,"Zimbabwe House of Assembly",2,"New York City Lab School"
803,"Amos Chibaya (MDC)",21,"Zimbabwe House of Assembly",2,"New York City Lab School"
26,Mali,2,"African Union",11,"Northern Highlands Regional HS"
39,Swaziland,2,"African Union",11,"Northern Highlands Regional HS"
807,"Manuel Téllez (Acting Ambassador to the United States - Lead Negotiator)",9,"Bucareli Agreement (1923)",11,"Northern Highlands Regional HS"
324,Netherlands,25,"European Union",11,"Northern Highlands Regional HS"
608,Portugal,44,"ICC (Assembly of Parties to the Rome Statute",11,"Northern Highlands Regional HS"
604,Jordan,44,"ICC (Assembly of Parties to the Rome Statute",11,"Northern Highlands Regional HS"
913,"Sighvatr Njálsson - Eastern Quarter (Svínfellingar Clan)",20,"Icelandic Althing, 1262",11,"Northern Highlands Regional HS"
832,Tuvalu,43,"Pacific Islands Forum (2018)",11,"Northern Highlands Regional HS"
829,Australia,43,"Pacific Islands Forum (2018)",11,"Northern Highlands Regional HS"
304,Sweden,24,"Security Council",11,"Northern Highlands Regional HS"
298,Ethiopia,24,"Security Council",11,"Northern Highlands Regional HS"
738,"Ali Fuat Cebesoy (General, started the Progressive Republican Party)",42,"Turkish Unification",11,"Northern Highlands Regional HS"
739,"Ali Fethi Okyar (Liberal Republican Party Leader)",42,"Turkish Unification",11,"Northern Highlands Regional HS"
871,Niger,4,"UN Development Program",11,"Northern Highlands Regional HS"
880,Syria,4,"UN Development Program",11,"Northern Highlands Regional HS"
233,Ethiopia,8,"UN High Commissioner for Refugees",11,"Northern Highlands Regional HS"
228,China,8,"UN High Commissioner for Refugees",11,"Northern Highlands Regional HS"
412,Kenya,22,"UN Human Rights Council",11,"Northern Highlands Regional HS"
414,Mexico,22,"UN Human Rights Council",11,"Northern Highlands Regional HS"
195,Afghanistan,26,"UN Women",11,"Northern Highlands Regional HS"
213,China,26,"UN Women",11,"Northern Highlands Regional HS"
263,Kenya,27,"World Health Organization",11,"Northern Highlands Regional HS"
280,France,27,"World Health Organization",11,"Northern Highlands Regional HS"
804,"Lloyd Mukapiko Dzikamai (MDC)",21,"Zimbabwe House of Assembly",11,"Northern Highlands Regional HS"
798,"Bramwell Bushu (ZANU-PF)",21,"Zimbabwe House of Assembly",11,"Northern Highlands Regional HS"
3,Benin,2,"African Union",43,"Oceanside High School"
41,Togo,2,"African Union",43,"Oceanside High School"
566,"Larbi Ben M'hidi",40,"Algerian War (1959)",43,"Oceanside High School"
67,"DR Congo",5,"Disarmament and International Security Committee",43,"Oceanside High School"
74,Yemen,5,"Disarmament and International Security Committee",43,"Oceanside High School"
111,Pakistan,6,"Economic and Social Council",43,"Oceanside High School"
115,Egypt,6,"Economic and Social Council",43,"Oceanside High School"
440,"Fukuda Hideko",35,"Empire of Japan",43,"Oceanside High School"
169,"South Korea",7,"Environmental Assembly",43,"Oceanside High School"
172,Mexico,7,"Environmental Assembly",43,"Oceanside High School"
327,"Romania ",25,"European Union",43,"Oceanside High School"
305,Austria,25,"European Union",43,"Oceanside High School"
727,"Heikki Hosia - Minister of Education",18,"Finnish Cabinet during the ""Note Crisis"", 1961",43,"Oceanside High School"
730,"Eeli Erkkilä - Deputy Minister of Transport and Public Works",18,"Finnish Cabinet during the ""Note Crisis"", 1961",43,"Oceanside High School"
144,"Saudi Arabia",41,"GA Plenary",43,"Oceanside High School"
162,Kenya,41,"GA Plenary",43,"Oceanside High School"
615,Mongolia,44,"ICC (Assembly of Parties to the Rome Statute",43,"Oceanside High School"
582,Azerbaijan,10,"International Olympic Committee Rio (2016)",43,"Oceanside High School"
594,Mexico,10,"International Olympic Committee Rio (2016)",43,"Oceanside High School"
646,"Ri Yong-ho",13,"Korean Bilateral Talks",43,"Oceanside High School"
658,"Chung In-moon",13,"Korean Bilateral Talks",43,"Oceanside High School"
357,"South Korea",23,"Legal (Sixth Committee)",43,"Oceanside High School"
364,Iraq,23,"Legal (Sixth Committee)",43,"Oceanside High School"
302,Peru,24,"Security Council",43,"Oceanside High School"
303,Poland,24,"Security Council",43,"Oceanside High School"
482,"Katarina Orlov - Cultural Attache",31,"Soviet Embassy Mangua",43,"Oceanside High School"
849,Australia,4,"UN Development Program",43,"Oceanside High School"
866,Japan,4,"UN Development Program",43,"Oceanside High School"
253,"United States",8,"UN High Commissioner for Refugees",43,"Oceanside High School"
249,"South Africa",8,"UN High Commissioner for Refugees",43,"Oceanside High School"
547,"Ad Hoc – 3",39,"Ad Hoc",66,Octorara
15,Ethiopia,2,"African Union",66,Octorara
561,"Mourad Didouche",40,"Algerian War (1959)",66,Octorara
814,"Manuel Y. de Negri (Senior Diplomat)",9,"Bucareli Agreement (1923)",66,Octorara
811,"Plutarco Elías Calles (Obregón’s chosen successor)",9,"Bucareli Agreement (1923)",66,Octorara
892,"António de Spínola (Armed Forces)",17,"Carnation Revolution",66,Octorara
900,"Zeca Afonso (Civil Society)",17,"Carnation Revolution",66,Octorara
729,"Kauno Kleemola - Minister of Transport and Public Works",18,"Finnish Cabinet during the ""Note Crisis"", 1961",66,Octorara
22,Liberia,2,"African Union",70,"Portsmouth Abbey School"
33,Rwanda,2,"African Union",70,"Portsmouth Abbey School"
348,"Saudi Arabia",3,"Arab League",70,"Portsmouth Abbey School"
207,Kenya,26,"UN Women",3,"Seekonk High School"
204,Ecuador,26,"UN Women",3,"Seekonk High School"
381,Georgia,23,"Legal (Sixth Committee)",16,"Sharon High School"
375,"South Africa",23,"Legal (Sixth Committee)",16,"Sharon High School"
840,Niue,43,"Pacific Islands Forum (2018)",16,"Sharon High School"
846,"Papua New Guinea",43,"Pacific Islands Forum (2018)",16,"Sharon High School"
457,"Liu Kunyi/Liu K'un-i, Viceroy of Liangjiang and Nanyang Trade Minister",34,"Qing Empire",16,"Sharon High School"
464,"Luis Somoza Debayle",32,"Somoza Government",16,"Sharon High School"
517,"John Howard, 1st Duke of Norfolk",38,"The House of York",16,"Sharon High School"
743,"Adnan Menderes (Invited by Ataturk to join the people’s republic party currently waiting to be assigned to his first position. Decorated military hero)",42,"Turkish Unification",16,"Sharon High School"
751,"Hüseyin Vasıf Çınar (Teacher and journalist--former education minister)",42,"Turkish Unification",16,"Sharon High School"
395,Afghanistan,22,"UN Human Rights Council",16,"Sharon High School"
411,Japan,22,"UN Human Rights Council",16,"Sharon High School"
514,"Andrew Butler - Regional Security Officer",29,"US Embassy Mangua",16,"Sharon High School"
567,"Hocine Aït Ahmed",40,"Algerian War (1959)",46,"South Florida Model UN Team"
541,"Henry Beaufort, 3rd Duke of Somerset",37,"The House of Lancaster",46,"South Florida Model UN Team"
8,"Central African Republic",2,"African Union",9,"St. John's High School (Shrewsbury)"
27,Mauritania,2,"African Union",9,"St. John's High School (Shrewsbury)"
336,Djibouti,3,"Arab League",9,"St. John's High School (Shrewsbury)"
339,Jordan,3,"Arab League",9,"St. John's High School (Shrewsbury)"
823,"Andrew Mellon (Secretary of the Treasury)",9,"Bucareli Agreement (1923)",9,"St. John's High School (Shrewsbury)"
819,"Albert B. Fall (Secretary of the Interior)",9,"Bucareli Agreement (1923)",9,"St. John's High School (Shrewsbury)"
383,Kosovo,23,"Legal (Sixth Committee)",9,"St. John's High School (Shrewsbury)"
370,Qatar,23,"Legal (Sixth Committee)",9,"St. John's High School (Shrewsbury)"
834,"Marshall Islands",43,"Pacific Islands Forum (2018)",9,"St. John's High School (Shrewsbury)"
837,Vanuatu,43,"Pacific Islands Forum (2018)",9,"St. John's High School (Shrewsbury)"
291,"Russia ",24,"Security Council",9,"St. John's High School (Shrewsbury)"
293,France,24,"Security Council",9,"St. John's High School (Shrewsbury)"
852,Cameroon,4,"UN Development Program",9,"St. John's High School (Shrewsbury)"
884,"United Kingdom of Great Britain and Northern Ireland",4,"UN Development Program",9,"St. John's High School (Shrewsbury)"
239,Iran,8,"UN High Commissioner for Refugees",9,"St. John's High School (Shrewsbury)"
226,Brazil,8,"UN High Commissioner for Refugees",9,"St. John's High School (Shrewsbury)"
403,Croatia,22,"UN Human Rights Council",9,"St. John's High School (Shrewsbury)"
410,Iraq,22,"UN Human Rights Council",9,"St. John's High School (Shrewsbury)"
202,Paraguay,26,"UN Women",9,"St. John's High School (Shrewsbury)"
210,France,26,"UN Women",9,"St. John's High School (Shrewsbury)"
508,"Samantha Perez - Economic Attache",29,"US Embassy Mangua",9,"St. John's High School (Shrewsbury)"
278,"United Kingdom",27,"World Health Organization",9,"St. John's High School (Shrewsbury)"
277,Venezuela,27,"World Health Organization",9,"St. John's High School (Shrewsbury)"
802,"Brian Dube (MDC)",21,"Zimbabwe House of Assembly",9,"St. John's High School (Shrewsbury)"
793,"Christopher Chingosho (ZANU-PF)",21,"Zimbabwe House of Assembly",9,"St. John's High School (Shrewsbury)"
556,"Ad Hoc – 12",39,"Ad Hoc",4,"St. John's Prep"
828,"J. Reuben Clark (Politician and Diplomat)",9,"Bucareli Agreement (1923)",4,"St. John's Prep"
809,"Adolfo de la Huerta (Secretary of the Treasury/Finance Minister and former interim president)",9,"Bucareli Agreement (1923)",4,"St. John's Prep"
753,"Aziz Zekai Apaydin (Minister of National Defense)",42,"Turkish Unification",4,"St. John's Prep"
752,"Cemal Hüsnü Taray (Current minister of education)",42,"Turkish Unification",4,"St. John's Prep"
409,Hungary,22,"UN Human Rights Council",4,"St. John's Prep"
219,"Peru ",26,"UN Women",4,"St. John's Prep"
215,Japan,26,"UN Women",4,"St. John's Prep"
504,"James Hill – Deputy Chief of Mission",29,"US Embassy Mangua",4,"St. John's Prep"
270,Philippines,27,"World Health Organization",4,"St. John's Prep"
796,"Bannwell Seremwe (ZANU-PF)",21,"Zimbabwe House of Assembly",4,"St. John's Prep"
790,"Enock Porusingazi (ZANU-PF)",21,"Zimbabwe House of Assembly",4,"St. John's Prep"
812,"Alberto J. Pani (Economic expert and career bureaucrat in Mexico)",9,"Bucareli Agreement (1923)",68,"Tahanto Regional High School"
810,"Luis N. Morones (Influential Labor Leader)",9,"Bucareli Agreement (1923)",68,"Tahanto Regional High School"
889,"Marcello Caetano (Estado Novo)",17,"Carnation Revolution",68,"Tahanto Regional High School"
895,"José Baptista Pinheiro de Azevedo (Armed Forces)",17,"Carnation Revolution",68,"Tahanto Regional High School"
734,"Mauno Jussila - Deputy Minister of Social Affairs ",18,"Finnish Cabinet during the ""Note Crisis"", 1961",68,"Tahanto Regional High School"
724,"Eemil Vihtori Luukka - Minister of the Interior",18,"Finnish Cabinet during the ""Note Crisis"", 1961",68,"Tahanto Regional High School"
613,Philippines,44,"ICC (Assembly of Parties to the Rome Statute",68,"Tahanto Regional High School"
611,"New Zealand",44,"ICC (Assembly of Parties to the Rome Statute",68,"Tahanto Regional High School"
546,"Ad Hoc – 2",39,"Ad Hoc",51,"The Bronx High School of Science"
43,Uganda,2,"African Union",51,"The Bronx High School of Science"
2,Angola,2,"African Union",51,"The Bronx High School of Science"
560,"Rabah Bitat",40,"Algerian War (1959)",51,"The Bronx High School of Science"
69,Ghana,5,"Disarmament and International Security Committee",51,"The Bronx High School of Science"
64,Rwanda,5,"Disarmament and International Security Committee",51,"The Bronx High School of Science"
90,Nigeria,6,"Economic and Social Council",51,"The Bronx High School of Science"
103,Colombia,6,"Economic and Social Council",51,"The Bronx High School of Science"
436,"Count Kabayama Sukenori",35,"Empire of Japan",51,"The Bronx High School of Science"
720,"Martti Miettunen - Prime Minister",18,"Finnish Cabinet during the ""Note Crisis"", 1961",51,"The Bronx High School of Science"
725,"Wiljam Sarjala - Minister of Finance (shared with Juho Niemi)",18,"Finnish Cabinet during the ""Note Crisis"", 1961",51,"The Bronx High School of Science"
605,Georgia,44,"ICC (Assembly of Parties to the Rome Statute",51,"The Bronx High School of Science"
602,Nigeria,44,"ICC (Assembly of Parties to the Rome Statute",51,"The Bronx High School of Science"
914,"Eyjólfur Njálsson - Eastern Quarter (Svínfellingar Clan)",20,"Icelandic Althing, 1262",51,"The Bronx High School of Science"
922,"Gissur Halldórsson - Southern Quarter (Haukdælir Clan)",20,"Icelandic Althing, 1262",51,"The Bronx High School of Science"
595,Canada,10,"International Olympic Committee Rio (2016)",51,"The Bronx High School of Science"
585,Australia,10,"International Olympic Committee Rio (2016)",51,"The Bronx High School of Science"
697,"Javad Sharestani",19,"Iranian Constitutional Revolution",51,"The Bronx High School of Science"
691,"Hasan Habibi",19,"Iranian Constitutional Revolution",51,"The Bronx High School of Science"
651,"Coe Ryong-hae",13,"Korean Bilateral Talks",51,"The Bronx High School of Science"
654,"Han Duck-soo",13,"Korean Bilateral Talks",51,"The Bronx High School of Science"
358,"North Korea",23,"Legal (Sixth Committee)",51,"The Bronx High School of Science"
385,Russia,23,"Legal (Sixth Committee)",51,"The Bronx High School of Science"
460,"Yikuang/I-kuwang, Prince Qing",34,"Qing Empire",51,"The Bronx High School of Science"
